"name","symbol","CIK"
"HOLLYWOOD ENTER","HLYW",NULL
"HOLLYWOOD MEDIA","HOLL",NULL
"HOLOGIC","HOLX",NULL
"HOME CITY FIN","HCFC",NULL
"HOME FED SEYMOUR","HOMF",NULL
"HOME FINCL BNCP","HWEN",NULL
"HOME LOAN FINL","HLFC",NULL
"HOME PRODUCTS","HOMZ",NULL
"HOMESTEAD BANCP","HSTD",NULL
"HOMESTORE COM","HOMS","0001085770"
"HOOKER FURNITURE","HOFT","0001077688"
"HOOVERS","HOOV",NULL
"HOPFED BANCORP","HFBC",NULL
"HORIZON BANCORP","HBNC",NULL
"HORIZON FINCL","HRZB",NULL
"HORIZON GRP PROP","HGPI",NULL
"HORIZON HEALTH","HORC",NULL
"HORIZON OFFSHORE","HOFF","0001051431"
"HORIZON ORGANIC","HCOW",NULL
"HOST AMERICA","CAFE",NULL
"HOT TOPIC","HOTT","0001017712"
"HOTELSCOM STK A","ROOM",NULL
"HUB GROUP STK A","HUBG",NULL
"HUDSON CITY BCP","HCBK",NULL
"HUDSON RVR BANC","HRBT",NULL
"HUDSON TECH","HDSN",NULL
"HUMAN GENOME","HGSI",NULL
"HUMBOLDT BANCORP","HBEK",NULL
"HUMMINGBIRD","HUMC",NULL
"HUMPHREY HOSPIT","HUMP",NULL
"HUNTINGTON","HBAN",NULL
"HURCO COMPANIES","HURC","0000315374"
"HUTCHINSON TECH","HTCH",NULL
"HYCOR BIOMEDICAL","HYBD",NULL
"HYDRIL","HYDL","0001116030"
"HYDROGENICS","HYGS",NULL
"HYPERDIAGNOSTICS","HDII",NULL
"HYPERFEED TECH","HYPR",NULL
"HYPERION SOLUT","HYSL",NULL
"HYSEQ","HYSQ",NULL
"HYTEK MICROSYS","HTEK",NULL
"I FLOW","IFLO",NULL
"I MANY","IMNY","0001104017"
"I SECTOR","ISEC",NULL
"I STAT","STAT",NULL
"I2 TECNOLOGIES","ITWO","0001009304"
"I3 MOBILE","IIIM",NULL
"IBERIABANK","IBKC",NULL
"IBIS TECHNOLOGY","IBIS",NULL
"ICABLE COMMS ADR","ICAB",NULL
"ICAD","ICAD",NULL
"ICO","ICOC",NULL
"ICON PLC ADR","ICLR",NULL
"ICOS","ICOS",NULL
"ICOS VISION SYS","IVIS",NULL
"ICT GROUP","ICTG","0001013149"
"ICTS INTL","ICTS",NULL
"ICU MEDICAL","ICUI",NULL
"ID BIOMEDICAL","IDBE",NULL
"ID SYSTEMS","IDSY",NULL
"IDEC PHARMS","IDPH",NULL
"IDENTIX","IDNX",NULL
"IDEXX LABS","IDXX",NULL
"IDX SYSTEMS","IDXC",NULL
"IGATE","IGTE","0001024732"
"IGEN INTL","IGEN",NULL
"IGN ENTRTNMNT","IGNX",NULL
"II VI","IIVI",NULL
"IKONICS","IKNX",NULL
"ILEX ONCOLOGY","ILXO",NULL
"ILLUMINA","ILMN","0001110803"
"ILOG SA ADR","ILOG",NULL
"IMAGE ENTMT","DISK",NULL
"IMAGE SENSING","ISNS",NULL
"IMAGEX","IMGX",NULL
"IMAGICTV","IMTV",NULL
"IMANAGE","IMAN",NULL
"IMAX","IMAX",NULL
"IMCLONE","IMCL",NULL
"IMMERSION","IMMR","0001058811"
"IMMUCELL","ICCC",NULL
"IMMUCOR","BLUD",NULL
"IMMUNE RESPONSE","IMNR",NULL
"IMMUNOGEN","IMGN",NULL
"IMMUNOMEDICS","IMMU",NULL
"IMP","IMPX",NULL
"IMPAC MED SYS","IMPC",NULL
"IMPATH","IMPH",NULL
"IMPAX LABS","IPXL",NULL
"IMPCO TECH","IMCO",NULL
"IMPRESO INC","ZCOM",NULL
"INAMED","IMDC","0000109831"
"INCAM ADR","INAGY",NULL
"INCYTE PHARM","INCY",NULL
"INDEP COMM BK","ICBC",NULL
"INDEPEN FED","IFSB",NULL
"INDEPENDENCE HLD","INHO",NULL
"INDEPENDENT BANC","INDB",NULL
"INDEPENDENT BANK","IBCP",NULL
"INDEPND CAP IV PD","INDBM",NULL
"INDEVUS PHARMA","IDEV",NULL
"INDS KINNEVIK ADR A","KVIKA",NULL
"INDS KINNEVIK ADR B","KVIKB",NULL
"INDUS INTL","IINT",NULL
"INDUS SVCS AMER","IDSA",NULL
"INERGY L P","NRGY",NULL
"INET TECHNOLOG","INTI",NULL
"INFICON HOLDING ADR","IFCN",NULL
"INFINITE GROUP","IMCI",NULL
"INFINITY","IFNY",NULL
"INFOCROSSING","IFOX",NULL
"INFOCUS","INFS",NULL
"INFOGRAMES","IFGM",NULL
"INFONOW","INOW",NULL
"INFORMATICA","INFA","0001080099"
"INFORMATION RSC","IRIC",NULL
"INFORTE","INFT","0001099944"
"INFOSPACE","INSP","0001068875"
"INFOSYS TECH ADR","INFY",NULL
"INFOUSA","IUSA",NULL
"INFOVISTA ADR","IVTA",NULL
"INGLES MARKETS STK A","IMKTA",NULL
"INITIO","INTO",NULL
"INKINE PHARM","INKP",NULL
"INKTOMI","INKT",NULL
"INNODATA","INOD",NULL
"INNOTRAC","INOC","0001051114"
"INNOVAT MED SVC","PURE",NULL
"INNOVATIVE COMP","GORX",NULL
"INNOVATIVE SOL","ISSC",NULL
"INNOVEX","INVX",NULL
"INNOVO GROUP","INNO",NULL
"INRANGE TECHS","INRG",NULL
"INS AUTO AUCTION","IAAI",NULL
"INSIGHT COMMS STK A","ICCI",NULL
"INSIGHT ENTR","NSIT",NULL
"INSIGHTFUL CORP","IFUL",NULL
"INSIGNIA SOL ADR","INSG",NULL
"INSIGNIA SYSTEMS","ISIG",NULL
"INSITUFORM EAST","INEI",NULL
"INSITUFORM N AM STK A","INSU",NULL
"INSMED","INSM","0001104506"
"INSPIRE PHARMA","ISPH","0001040416"
"INSTINET GROUP","INET",NULL
"INSTRUMENTARIUM ADR","INMRY",NULL
"INSWEB","INSW","0001077370"
"INTASYS","INTA",NULL
"INTEGR INFO SYS","IISCD",NULL
"INTEGRA BANK","IBNK",NULL
"INTEGRA LIFESCI","IART",NULL
"INTEGRAL SYSTEMS","ISYS",NULL
"INTEGRAMED AMER","INMD",NULL
"INTEGRATED CIRCT","ICST",NULL
"INTEGRATED DVC","IDTI",NULL
"INTEGRATED SILIC","ISSI",NULL
"INTEGRITY MEDIA","ITGR",NULL
"INTEL","INTC",NULL
"INTELIDATA TECH","INTD",NULL
"INTELLIGROUP","ITIG",NULL
"INTER PARFUMS","IPAR",NULL
"INTER TEL","INTL",NULL
"INTERACT INTELL","ININ","0001083318"
"INTERACT SYS WW","ISWI",NULL
"INTERCEPT","ICPT",NULL
"INTERCHANGE","IFCJ",NULL
"INTERDIGIT COMM","IDCC",NULL
"INTEREP NATL STK A","IREP",NULL
"INTERFACE STK A","IFSIA",NULL
"INTERGRAPH","INGR",NULL
"INTERGROUP","INTG",NULL
"INTERLAND","INLD",NULL
"INTERLINK","LINK",NULL
"INTERMAGNETIC","IMGC",NULL
"INTERMET","INMT",NULL
"INTERMUNE","ITMN","0001087432"
"INTERNAP NETWK","INAP",NULL
"INTERNET CAP","ICGE","0001085621"
"INTERNET COMMERC STK A","ICCA",NULL
"INTERNET GOLD","IGLD",NULL
"INTERNET PICTURE","IPIX","0001088022"
"INTERNET SECURITY SYSTEMS","ISSX","0001053148"
"INTERPHASE","INPH",NULL
"INTERPORE INTL","BONZ",NULL
"INTERSHOP ADR","ISHP",NULL
"INTERSIL STK A","ISIL","0001096325"
"INTERVEST BANCSH STK A","IBCA",NULL
"INTERVOICE","INTV",NULL
"INTERWAVE COMMS","IWAV",NULL
"INTERWOVEN","IWOV","0001042431"
"INTEST","INTT","0001036262"
"INTEVAC","IVAC","0001001902"
"INTIER AUTOMOTV","IAIA",NULL
"INTL ASSETS HLD","IAAC",NULL
"INTL BANCSHARES","IBOC","0000315709"
"INTL BRIQUETTES","IBHVF",NULL
"INTL ELECTRONICS","IEIB",NULL
"INTL SPEEDWAY STK A","ISCA",NULL
"INTRABIOTICS","IBPI","0001103390"
"INTRADO INC","TRDO","0001024657"
"INTRAWARE","ITRA",NULL
"INTRNT INITIATIV ADR","IIJI",NULL
"INTROGEN THERAP","INGN","0001018710"
"INTRST NATL DLR","ISTN",NULL
"INTRUSION","INTZ",NULL
"INTUIT","INTU",NULL
"INTUITIVE SURGCL","ISRG",NULL
"INVERESK RESEACH","IRGI",NULL
"INVESTORS FINAN","IFIN",NULL
"INVESTORS RE TR","IRETS",NULL
"INVESTORS TITLE","ITIC",NULL
"INVISION TECH","INVN",NULL
"INVITROGEN","IVGN","0001073431"
"INVIVO","SAFE",NULL
"ION NETWORKS","IONN",NULL
"IONA TECH ADR","IONA",NULL
"IPC HOLDINGS","IPCR",NULL
"IRIDEX","IRIX",NULL
"IRVINE SENSORS","IRSN",NULL
"ISCO","ISKO",NULL
"ISIS PHARMS","ISIS",NULL
"ISLE CAPRIS CASI","ISLE",NULL
"ISOMET","IOMT",NULL
"ISONICS","ISON",NULL
"ISRAMCO","ISRL",NULL
"ISTA PHARMACEUTI","ISTA",NULL
"ITLA CAPITAL","ITLA","0001000234"
"ITO YOKADO ADR","IYCOY",NULL
"ITRON","ITRI",NULL
"ITXC","ITXC",NULL
"IVANHOE ENERGY","IVAN",NULL
"IVILLAGE","IVIL","0001074767"
"IXIA","XXIA","0001120295"
"IXOS SOFTWARE ADR","XOSY",NULL
"IXYS","SYXI",NULL
"J HANCOCK FINL","JHFT",NULL
"J JILL GROUP","JILL",NULL
"J&J SNACK FOODS","JJSF",NULL
"J2 GLOBAL COMMS","JCOM","0001084048"
"JACADA","JCDA",NULL
"JACK HENRY","JKHY",NULL
"JACKSONVILLE BNC","JAXB","0001071264"
"JACKSONVL BANC","JXVL",NULL
"JACO ELECTRONICS","JACO",NULL
"JAKKS PACIFIC","JAKK","0001009829"
"JAMAR TECH","JMAR",NULL
"JAMES MONROE","JMBI","0001114868"
"JAMESON INNS","JAMS",NULL
"JANUS HOTELS","JAGI",NULL
"JB HUNT TRANS","JBHT",NULL
"JB OXFORD","JBOH",NULL
"JCKSNVLL BNC IL","JXSB","0001172097"
"JD EDWARDS","JDEC",NULL
"JDA SOFTWARE","JDAS","0001006892"
"JDS UNIPHASE","JDSU",NULL
"JEFFERSONVIL BAN","JFBC",NULL
"JETBLUE AIRWAYS","JBLU","0001158463"
"JEWETT CAMERON","JCTCF",NULL
"JLM COUTURE","JLMC",NULL
"JLM INDUSTRIES","JLMI",NULL
"JNI","JNIC",NULL
"JOHNSON OUTDOORS","JOUT",NULL
"JOS A BANK CLOTH","JOSB",NULL
"JOY GLOBAL","JOYG",NULL
"JPS INDUSTRIES","JPST",NULL
"JUDGE GROUP","JUDG",NULL
"JUNIPER GROUP","JUNI",NULL
"JUNIPER NETWRKS","JNPR","0001043604"
"JUNO LIGHTING","JUNO",NULL
"JUPITERMEDIA","JUPM",NULL
"JW MAYS","MAYS",NULL
"K SWISS","KSWS",NULL
"K TRON","KTII","0000000020"
"KAMAN DEB","KAMNG",NULL
"KAMAN STK A","KAMNA",NULL
"KANA SOFTWARE","KANA",NULL
"KANSAS CITY LIFE","KCLI",NULL
"KELLY SERVICES STK A","KELYA",NULL
"KELLY SERVICES STK B","KELYB",NULL
"KENDLE INTL","KNDL","0001039151"
"KENNEDY WILSON","KWIC",NULL
"KENSEY NASH","KNSY",NULL
"KENT FINANCIAL","KENT",NULL
"KERYX BIOPHARMA","KERX","0001114220"
"KESTREL ENERGY","KEST",NULL
"KEWAUNEE","KEQU",NULL
"KEY TECH","KTEC",NULL
"KEY TRONIC","KTCC",NULL
"KEYNOTE SYSTEMS","KEYN",NULL
"KEYSTONE AUTO","KEYS",NULL
"KFORCE INC","KFRC",NULL
"KIMBALL INTL STK B","KBALB",NULL
"KINDRED HTHCARE","KIND","0001060009"
"KIRIN BREWERY","KNBWY",NULL
"KIRKLANDS","KIRK",NULL
"KIRLIN HOLDING","KILND",NULL
"KLA TENCOR","KLAC",NULL
"KLAMATH FIRST","KFBI",NULL
"KMG B","KMGB",NULL
"KNAPE & VOGT","KNAP",NULL
"KNIGHT TRADING","NITE","0001060749"
"KNIGHT TRANS","KNGT",NULL
"KNIGHTSBR TANK","VLCCF",NULL
"KOALA","KARE",NULL
"KOPIN","KOPN",NULL
"KOREA THRUNET","KORED",NULL
"KOS PHARMACEUT","KOSP","0001018952"
"KOSAN BIOSCIENCE","KOSN","0001110206"
"KOSS","KOSS",NULL
"KREISLER","KRSL",NULL
"KROLL","KROL",NULL
"KRONOS","KRON",NULL
"KULICKE & SOFFA","KLIC",NULL
"KVH INDUSTRIES","KVHI","0001007587"
"KYPHON","KYPH","0001123313"
"L I FINANCIAL","LICB",NULL
"LA JOLLA PHARM","LJPC",NULL
"LABONE","LABS",NULL
"LACROSSE FOOTW","BOOT",NULL
"LADISH","LDSH",NULL
"LAKELAND BANCORP","LBAI",NULL
"LAKELAND FINL","LKFN",NULL
"LAKELAND INDS","LAKE",NULL
"LAKES ENTERTAIN","LACO","0001071255"
"LAM RESEARCH","LRCX",NULL
"LAMAR ADVERTSNG STK A","LAMR","0001090425"
"LANCASTER COLONY","LANC",NULL
"LANCE","LNCE",NULL
"LANDACORP","LCOR",NULL
"LANDAIR","LAND",NULL
"LANDEC","LNDC",NULL
"LANDMARK BANCP","LARK","0001141688"
"LANDSTAR SYS","LSTR",NULL
"LANGER","GAIT",NULL
"LANOPTICS","LNOP",NULL
"LANTRONIX","LTRX",NULL
"LANVISION SYS","LANV",NULL
"LARGE SCALE BIO","LSBC",NULL
"LARSCOM STK A","LARS",NULL
"LASER PACIFIC","LPAC",NULL
"LASERSCOPE","LSCP",NULL
"LASERSIGHT","LASE",NULL
"LASTMINUTE COM ADR","LMIN",NULL
"LATITUDE COMMS","LATD",NULL
"LATTICE","LSCC",NULL
"LAUREL CAP GP","LARL",NULL
"LAWSON PRODUCTS","LAWS",NULL
"LAWSON SOFTWARE","LWSN",NULL
"LAYNE CHRISTEN","LAYN",NULL
"LB FOSTER","FSTR",NULL
"LCA VISION INC","LCAV",NULL
"LCC INTL","LCCI","0001016229"
"LEADING BRANDS","LBIX",NULL
"LEARNING TREE","LTRE","0001002037"
"LECROY CP","LCRY",NULL
"LEEDS FED BKSHR","LFED",NULL
"LEESPORT FINL","FLPB",NULL
"LEGATO SYSTEMS","LGTO",NULL
"LEITCH TECH","LVID",NULL
"LENDINGTREE","TREE",NULL
"LESCO","LSCO",NULL
"LEVEL 3 COMMS","LVLT",NULL
"LEXAR MEDIA","LEXR","0001058289"
"LEXENT","LXNT",NULL
"LEXICON GENETIC","LEXG","0001062822"
"LEXINGTON B&L","LXMO",NULL
"LIBERTY HOMES STK A","LIBHA",NULL
"LIBERTY HOMES STK B","LIBHB",NULL
"LIFECELL","LIFC",NULL
"LIFECORE BIOMED","LCBM",NULL
"LIFELINE SYSTEMS","LIFE","0001302676"
"LIFEPOINT HOSPTL","LPNT","0001301611"
"LIFETIME HOAN","LCUT",NULL
"LIFEWAY FOODS","LWAY",NULL
"LIGAND PHARM STK B","LGND",NULL
"LIGHTBRIDGE","LTBG","0001017172"
"LIGHTPTH TECH A","LPTH",NULL
"LIGHTSPAN","LSPN",NULL
"LIHIR GOLD ADR","LIHRY",NULL
"LINCARE HLDS","LNCR",NULL
"LINCOLN BANCORP","LNCB","0001070259"
"LINCOLN ELECTRIC","LECO",NULL
"LINEAR TECH","LLTC",NULL
"LION BIOSCIENCE ADR","LEON",NULL
"LIONBRIDGE TECH","LIOX","0001058299"
"LIPID SCIENCES","LIPD",NULL
"LIQUID AUDIO","LQID","0001016613"
"LIQUIDATION WLD","LIQWF",NULL
"LIQUIDMETAL","LQMT","0001141240"
"LITTELFUSE","LFUS",NULL
"LITTLEFIELD","LTFD",NULL
"LIVEPERSON","LPSN","0001102993"
"LJ INTERNATIONAL","JADE",NULL
"LM ERICS TEL","ERICY",NULL
"LMI AEROSPACE","LMIA",NULL
"LML PAYMENT SYS","LMLP",NULL
"LNB BANCORP","LNBB",NULL
"LO JACK","LOJN",NULL
"LOCAL FINL","LFIN",NULL
"LODGENET ENTMT","LNET",NULL
"LOEHMANNS HLDGS","LHMS",NULL
"LOGANSPORT FIN","LOGN",NULL
"LOGIC DEVICES","LOGC",NULL
"LOGICVISION","LGVN","0001041418"
"LOGILITY","LGTY",NULL
"LOGITECH ADR","LOGI",NULL
"LONE STAR STEAKH","STAR",NULL
"LOOKSMART","LOOK","0001077866"
"LOUDEYE","LOUD","0001064648"
"LOWRANCE","LEIX",NULL
"LSB","LSBX","0001143848"
"LSB BANCSHARES","LXBK",NULL
"LSB FINCL CP","LSBI",NULL
"LSI INDUSTRIES","LYTS",NULL
"LTX","LTXX",NULL
"LUCILLE FARMS","LUCY",NULL
"LUFKIN INDS","LUFK",NULL
"LUMENIS","LUME",NULL
"LUMENON INNOVATV","LUMM",NULL
"LUMINEX","LMNX","0001033905"
"LYNX THERAPEUTIC","LYNXD",NULL
"M H MEYERSON","MHMY",NULL
"M SYS FLASH","FLSH",NULL
"M T R GAMING","MNTG",NULL
"M T S SYSTEMS","MTSC",NULL
"M WAVE","MWAV",NULL
"MACATAWA BANK","MCBC","0001053584"
"MACC PRIVATE EQ","MACC",NULL
"MACE SEC INTL","MACE",NULL
"MACROCHEM","MCHM",NULL
"MACROMEDIA","MACR",NULL
"MACRONIX ADR","MXICY",NULL
"MACROVISION","MVSN","0001027443"
"MADE2MANAGE SYS","MTMS",NULL
"MADGE NETWORKS","MADGF",NULL
"MADISON BANC","MADB",NULL
"MADISON BNCSHRS","MDBS",NULL
"MAF BANCORP","MAFB",NULL
"MAGAL SECURITY","MAGS",NULL
"MAGELLAN PETRO","MPET",NULL
"MAGIC SFTW","MGIC",NULL
"MAGMA DESIGN","LAVA",NULL
"MAGNA ENTNMT","MIEC",NULL
"MAHASKA","OSKY",NULL
"MAIN STREET","MAIN",NULL
"MAIN STREET BANK","MSBK",NULL
"MAINSOURCE FNCL","MSFG",NULL
"MAJOR AUTOMOTIV","MAJR",NULL
"MAKEMUSIC INC","MMUSD",NULL
"MAKIE DESIGNS","MKIE",NULL
"MAKITA ADR","MKTAY",NULL
"MANAGEMNT NETWK","TMNG","0001094814"
"MANATRON","MANA",NULL
"MANCHESTER TECH","MANC",NULL
"MANHATTAN ASSOC","MANH","0001056696"
"MANNATECH","MTEX","0001056358"
"MANTECH INTL STK A","MANT",NULL
"MANUGISTICS GRP","MANU",NULL
"MAPICS","MAPX",NULL
"MAPINFO","MAPS",NULL
"MARGO CARIBE","MRGO",NULL
"MARIMBA","MRBA",NULL
"MARINE PETROLEUM STK S","MARPS",NULL
"MARISA CHRISTINA","MRSA",NULL
"MARKETWATCH COM","MKTW",NULL
"MARSH SUPERMKT DEB","MARSG",NULL
"MARSH SUPERMKT STK A","MARSA",NULL
"MARSH SUPERMKT STK B","MARSB",NULL
"MARTEK BIOSCI","MATK",NULL
"MARTEN TRANSPORT","MRTN",NULL
"MARTIN MDSTRM","MMLP","0001176334"
"MARVELL TECHNLGY","MRVL",NULL
"MASSBANK","MASB",NULL
"MATAV CABLE SYS ADR","MATV",NULL
"MATRIA HLTHCARE","MATR","0001007228"
"MATRITECH","NMPS",NULL
"MATRIX BANCORP","MTXC",NULL
"MATRIX SERVICE","MTRX",NULL
"MATRIXONE","MONE",NULL
"MATRIXX INITVS","MTXX",NULL
"MATTHEWS INTL STK A","MATW",NULL
"MATTSON TECH","MTSN",NULL
"MAX & ERMAS","MAXE",NULL
"MAX RE CAPITAL","MXRE","0001141719"
"MAXCO","MAXC",NULL
"MAXCOR FINL","MAXF",NULL
"MAXIM INTEGRATED","MXIM",NULL
"MAXIM PHARM","MAXM",NULL
"MAXUS REALTY TR","MRTI",NULL
"MAXWELL SHOE STK A","MAXS",NULL
"MAXWELL TECH","MXWL",NULL
"MAXYGEN","MAXY","0001068796"
"MAYFLOWER COOP","MFLR",NULL
"MB FINANCIAL","MBFI","0001139812"
"MCDATA","MCDT",NULL
"MCDATA STK A","MCDTA",NULL
"MCG CAPITAL","MCGC","0001141299"
"MCGRATH","MGRC",NULL
"MCK COMMUNICAT","MCKC",NULL
"MCLEODUSA STK A","MCLD",NULL
"MCSI INC","MCSI",NULL
"MDC","MDCA",NULL
"MDSI MOBILE DATA","MDSI",NULL
"MEADE INSTRUM","MEAD",NULL
"MEADOW VALLEY","MVCO",NULL
"MECHANICAL TECH","MKTY",NULL
"MED DESIGN","MEDC",NULL
"MEDALLION FIN","TAXI","0001000209"
"MEDAMICUS","MEDM",NULL
"MEDAREX","MEDX",NULL
"MEDCATH CORP","MDTH",NULL
"MEDI HUT","MHUT",NULL
"MEDIA","MDEA",NULL
"MEDIABAY","MBAY","0001040973"
"MEDIACOM COMMS","MCCC","0001064116"
"MEDIALINK WW","MDLK",NULL
"MEDICAL ACTION","MDCI",NULL
"MEDICORE","MDKI",NULL
"MEDIMMUNE","MEDI",NULL
"MEDIS TECHS","MDTL","0001090507"
"MEDIWARE INFO","MEDW",NULL
"MEDQUIST","MEDQ",NULL
"MEDSOURCE TECHS","MEDT",NULL
"MEDSTONE INTL","MEDS",NULL
"MEDWAVE","MDWV",NULL
"MEEMIC HOLDINGS","MEMH",NULL
"MEGO FINANCIAL","LESR",NULL
"MEMBERWORKS","MBRS",NULL
"MENTOR","MNTR",NULL
"MENTOR GRAPHICS","MENT",NULL
"MER TELEMGMT","MTSL",NULL
"MERANT ADR","MRNT",NULL
"MERCANTILE BANK","MBWM","0001042729"
"MERCANTILE BKSHS","MRBK",NULL
"MERCATOR SOFTWR","MCTR",NULL
"MERCER INTL STK S","MERCS",NULL
"MERCHANTS BKSH","MBVT",NULL
"MERCURY COMPUTER","MRCY",NULL
"MERCURY INTRACT","MERQ",NULL
"MERGE TECH","MRGE",NULL
"MERIDIAN BIOSCI","VIVO",NULL
"MERIDIAN MED","MTEC",NULL
"MERISEL","MSEL",NULL
"MERIT MEDIC SYS","MMSI",NULL
"MERIX","MERX",NULL
"MERRILL LYNCH","MLMT",NULL
"MERRILL LYNCH STRIDES 7% FI","CSGE",NULL
"MERRILL MERCHANT","MERB",NULL
"MERRY LAND PROP","MRYP",NULL
"MESA AIR GROUP","MESA",NULL
"MESA LAB","MLAB",NULL
"MESABA HLDGS","MAIR",NULL
"META GP","METG",NULL
"METAL STORM ADR","MTSX",NULL
"METALINK","MTLK",NULL
"METASOLV","MSLV",NULL
"METAWAVE COMMS","MTWV",NULL
"METHANEX","MEOH",NULL
"METHODE ELTRS STK A","METHA",NULL
"METHODE ELTRS STK B","METHB",NULL
"METRO INTL STK A","MTROA",NULL
"METRO INTL STK B","MTROB",NULL
"METRO ONE TELEC","MTON",NULL
"METROBANCORP","METB",NULL
"METROCP BNCSHRS","MCBI","0001068300"
"METROLOGIC","MTLG",NULL
"METRON TECH","MTCH",NULL
"METROPOLITAN FIN","METF",NULL
"MEXICAN REST","CASA","0001009244"
"MFB","MFBC",NULL
"MFC BANCORP","MXBIF",NULL
"MFRI","MFRI",NULL
"MGE ENERGY","MGEE","0001161728"
"MGI PHARM","MOGN",NULL
"MGP INGREDIENTS","MGPI",NULL
"MICREL SEMICOND","MCRL",NULL
"MICRO LINEAR","MLIN",NULL
"MICRO THERAPEUT","MTIX",NULL
"MICROCHIP TECH","MCHP",NULL
"MICROHELIX","MHLX",NULL
"MICROMUSE","MUSE",NULL
"MICRONETICS","NOIZ",NULL
"MICROS","MCRS",NULL
"MICROS TO MAINF","MTMC",NULL
"MICROSEMI","MSCC",NULL
"MICROSOFT","MSFT",NULL
"MICROSTRATEGY","MSTR","0001050446"
"MICROSTRATEGY NTS","MSTRG",NULL
"MICROTUNE","TUNE","0001108058"
"MICROVISION","MVIS",NULL
"MICROWAVE FILTER","MFCO",NULL
"MICRTK MED HLD","MTMD",NULL
"MID STATE BANCSH","MDST","0001027324"
"MIDDLEBURG FIN","MBRG",NULL
"MIDDLEBY","MIDD",NULL
"MIDDLESEX WATER","MSEX",NULL
"MIDDLETON DOLL","DOLL",NULL
"MIDLAND CO","MLAN",NULL
"MIDWEST BANC","MBHI","0001051379"
"MIKOHN GAMING","MIKN",NULL
"MIKRON INST","MIKR",NULL
"MILLBROOK PRESS","MILB",NULL
"MILLEA HOLDINGS ADR","MLEA",NULL
"MILLENNIUM BKSHR","MBVA","0001158678"
"MILLENNIUM CELL","MCEL","0001114872"
"MILLENNIUM PHARM","MLNM","0001002637"
"MILLER EXPL","MEXP",NULL
"MILLICOM INTL","MICC",NULL
"MILTOPE","MILT",NULL
"MIM","MIMS",NULL
"MIND CTI","MNDO",NULL
"MINORPLANET USA","MNPL",NULL
"MINUTEMAN INTL","MMAN",NULL
"MIPS TECHNOLOGIE","MIPS",NULL
"MIPS TECHNOLOGIES B","MIPSB",NULL
"MIRAE ADR","MRAE",NULL
"MISONIX","MSON",NULL
"MISSION RSCS","MSSN",NULL
"MITCHAM INDS","MIND",NULL
"MITEK SYSTEMS","MITK",NULL
"MITSUI ADR","MITSY",NULL
"MITY ENTERPRISE","MITY",NULL
"MKS INSTRUMENTS","MKSI","0001049502"
"MKTG SVCS","MKTG",NULL
"ML DOW JONES","MTDW",NULL
"ML ENHNCD RTN","ERNB",NULL
"ML ENHNCD RTN N","ERNA",NULL
"ML S&P 500 IDX","MTSP",NULL
"ML S&P 500 IDX TARGET TERM","MITT",NULL
"MMORGAN FUNSHRS","MFUN",NULL
"MOBILE MINI","MINI",NULL
"MOBILITY ELECTR","MOBE","0001075656"
"MOBIUS MGMT SYS","MOBI",NULL
"MOCON","MOCO",NULL
"MODEM MEDIA","MMPT",NULL
"MODERN TIMES ADR","MTGNY",NULL
"MODINE","MODI",NULL
"MODTECH","MODT",NULL
"MOLDFLOW","MFLO",NULL
"MOLECULAR DEVIC","MDCC","0001003113"
"MOLEX","MOLX",NULL
"MOLEX STK A","MOLXA",NULL
"MONARCH CASINO","MCRI",NULL
"MONARCH COMMNTY","MCBF","0001169769"
"MONARCH DENTAL","MDDS",NULL
"MONARCH SERVICES","MAHI",NULL
"MONMOUTH CAP","MONM",NULL
"MONMOUTH R EST STK A","MNRTA",NULL
"MONOLITHIC SYS","MOSY",NULL
"MONRO MUFFLER","MNRO",NULL
"MONROE BANCORP","MROE",NULL
"MONTEREY BAY","MBBC",NULL
"MONTEREY PASTA","PSTA",NULL
"MOORE HANDLEY","MHCO",NULL
"MORGAN STANLEY FI","MNDX",NULL
"MOSSIMO","MOSS","0001005181"
"MOTHERS WORK","MWRK",NULL
"MOUNTAINBANK FIN","MBFC",NULL
"MOVIE GALLERY","MOVI",NULL
"MPM TECH","MPML",NULL
"MPW INDS SVCS","MPWG",NULL
"MRL LYH DJ AVG DEB","MTDB",NULL
"MRO SOFTWARE","MROI",NULL
"MRV COMM","MRVC",NULL
"MSB FINANCIAL","MSBF",NULL
"MSDW PLUS NASD","PLNQ",NULL
"MTC TECHS","MTCT","0001172243"
"MTI TECHNOLOGY","MTIC",NULL
"MTRCRS AUTO GP","MAGI",NULL
"MULTEX COM","MLTX",NULL
"MULTI COLOR","LABL",NULL
"MULTILINK TECH","MLTC",NULL
"MULTIMEDIA GAME","MGAM",NULL
"MUTUALFIRST FINL","MFSF","0001094810"
"MYRIAD GENETICS","MYGN",NULL
"MYSTIC FINANCIAL","MYST",NULL
"N AMER TECHS","NATK",NULL
"N BANCSHARES","NBSI",NULL
"N PITTSBRGH SYS","NPSI",NULL
"N VALLEY BNCP","NOVB",NULL
"NABI BIOPHRMC","NABI",NULL
"NANOGEN","NGEN","0001030339"
"NANOMETRICS","NANO",NULL
"NANOPHASE TECH","NANX",NULL
"NAPCO","NSSC",NULL
"NAPRO BIOTHERAP","NPRO",NULL
"NARA BANK NATL","NARA","0001128361"
"NASB FINANCIAL","NASB",NULL
"NASH FINCH","NAFCE",NULL
"NASPERS","NPSN",NULL
